000001||01||00000001||00000002||00000028||JD. ANGELA
000001||01||00000001||00000002||00000029||CIDADE DUTRA
000001||01||00000001||00000002||00000030||PEDREIRA
000001||01||00000001||00000002||00000031||CAMPO GRANDE
000001||01||00000001||00000002||00000032||CURSINO
000001||01||00000001||00000002||00000033||SAUDE
000001||01||00000001||00000002||00000034||MOEMA
000001||01||00000001||00000002||00000035||VILA ANDRADE
000001||01||00000001||00000002||00000036||JD. SAO LUIS
000001||01||00000001||00000002||00000037||CAMPO LIMPO
000001||01||00000001||00000002||00000038||CAPAO REDONDO
000001||01||00000001||00000002||00000039||SOCORRO
000001||01||00000001||00000002||00000040||PARELHEIROS
000001||01||00000001||00000002||00000041||GRAJAU
000001||01||00000001||00000002||00000042||MARSILAC
000001||01||00000001||00000002||00000043||CIDADE JARDIM
000001||01||00000001||00000002||00000044||JARDINS
000001||01||00000001||00000002||00000045||IBIRAPUERA
000001||01||00000001||00000002||00000046||PRAIA PAULISTINHA
000001||01||00000001||00000002||00000047||VILA GERTRUDES
000001||01||00000001||00000002||00000048||CIDADE ADEMAR
000001||01||00000001||00000002||00000049||JD. SATELITE - AUTODROMO
000001||01||00000001||00000002||00000050||VL.S√O PEDRO
000001||01||00000001||00000002||00000051||JD. PETROPOLIS
000001||01||00000001||00000002||00000052||JARDIM AEROPORTO
000001||01||00000001||00000002||00000053||VL. MASCOTE
000001||01||00000001||00000002||00000054||VILA ALEXANDRIA
000001||01||00000001||00000002||00000055||VILA FRIBURGO
000001||01||00000001||00000002||00000056||AMERICANOPOLIS
000001||01||00000001||00000002||00000057||SAO JUDAS
000001||01||00000001||00000002||00000058||JD. PRUDENCIA/BROOKLIN
000001||01||00000001||00000002||00000059||JD. AEROPORTO
000001||01||00000001||00000002||00000060||VILA CANA√
000001||01||00000001||00000002||00000061||VL SONIA
000001||01||00000001||00000002||00000062||VILA BRASILINA
000001||01||00000001||00000002||00000063||MOINHO VELHO
000001||01||00000001||00000002||00000064||ELDORADO
000001||01||00000001||00000002||00000065||GRANJA JULIETA
000001||01||00000001||00000002||00000066||FAZENDA MORUMBI
000001||01||00000001||00000002||00000067||JD.MARAJOARA
000001||01||00000001||00000002||00000068||VILA MADALENA
000001||01||00000001||00000002||00000069||VILA NOVA CONCEICAO
000001||01||00000001||00000002||00000070||JD.AMERICA
000001||01||00000001||00000002||00000071||JD.MONTE QUENIEL
000001||01||00000001||00000002||00000072||JD.MONTE KEMEL
000001||01||00000001||00000002||00000073||VILA OLIMPIA
000001||01||00000001||00000002||00000074||SANTO ANTONIO
000001||01||00000001||00000002||00000075||JD.PAULISTA
000001||01||00000001||00000002||00000076||JD.PREVIDENCIA
000001||01||00000001||00000002||00000077||VILA NOVA CACHOEIRINHA
000001||01||00000001||00000002||00000078||JD. EUROPA
000001||01||00000001||00000002||00000079||VILA MASCOTE
000001||01||00000001||00000002||00000080||VILA SUZANA
000001||01||00000001||00000002||00000081||VILA CLEMENTINO
000001||01||00000001||00000002||00000082||SUMARE
000001||01||00000001||00000002||00000083||CHACARA MONTE ALEGRE
000001||01||00000001||00000002||00000084||VILA MATILDE
000001||01||00000001||00000002||00000085||HIGIEONOPOLIS
000001||01||00000001||00000002||00000086||JD ITATINGA
000001||01||00000001||00000002||00000087||CHACARA KLABIM
000001||01||00000001||00000002||00000088||VILA SANTOS
000001||01||00000001||00000002||00000089||ACLIMACAO
000001||01||00000001||00000002||00000090||JD. ITAPEVA
000001||01||00000001||00000002||00000091||SAO JOAO CLIMACO
000001||01||00000001||00000002||00000092||MORRO GRANDE
000001||01||00000001||00000002||00000093||RIACHO GRANDE
000001||01||00000001||00000002||00000094||ALTO DE PINHEIROS
000001||01||00000001||00000002||00000095||VILA PAULISTA
000001||01||00000001||00000002||00000096||JD SELMA
000001||01||00000001||00000002||00000097||FERREIRA
000001||01||00000001||00000002||00000098||PQ DOS PRINCIPES
000001||01||00000001||00000002||00000099||JD PAULISTA
000001||01||00000001||00000002||00000100||JD PRUDENCIA
000001||01||00000001||00000002||00000101||JD DA GLORIA
000001||01||00000001||00000002||00000102||VL MARAIANA
000001||01||00000001||00000002||00000103||KLABIN
000001||01||00000001||00000002||00000104||GRANJA VIANA
000001||01||00000001||00000002||00000105||CHACARA FLORA
000001||01||00000001||00000002||00000106||JARDIM JABAQUARA
000001||01||00000001||00000002||00000107||VL SUZANA
000001||01||00000001||00000002||00000108||IPIRANGA
000001||01||00000001||00000002||00000109||JD DA GLORIA
000001||01||00000001||00000002||00000110||ALTO DA BOA VISTA
000001||01||00000001||00000002||00000111||JD DA SAUDE
000001||01||00000001||00000002||00000112||VILA DAS MERCES
000001||01||00000001||00000002||00000113||JARDIM AMERICA
000001||01||00000001||00000002||00000114||BOSQUE DA SAUDE
000001||01||00000001||00000002||00000115||RIVIERA PTA
000001||01||00000001||00000002||00000116||JARDIM  ESTER
000001||01||00000001||00000002||00000117||JD. CONSORCIO
